,Date,Value (USD)
3614,2017-11-08,13970.402
3615,2017-11-09,13980.469
3616,2017-11-10,14023.929
3617,2017-11-13,14005.017
3618,2017-11-14,13987.065
3619,2017-11-15,14033.555
3620,2017-11-16,14033.555
3621,2017-11-17,14010.834
3622,2017-11-20,13961.284
3623,2017-11-21,13979.069
3624,2017-11-22,14027.017
3625,2017-11-23,14096.238
3626,2017-11-24,14112.989
3627,2017-11-27,14118.266
3628,2017-11-28,14145.038
3629,2017-11-29,14120.510
3630,2017-11-30,14104.381
3631,2017-12-01,14086.443
3632,2017-12-04,14135.964
3633,2017-12-05,14150.442
3634,2017-12-06,14137.714
3635,2017-12-07,14117.222
3636,2017-12-08,14058.156
3637,2017-12-11,14068.776
3638,2017-12-12,14130.012
3639,2017-12-13,14132.887
3640,2017-12-14,14239.433
3641,2017-12-15,14220.481
3642,2017-12-18,14181.743
3643,2017-12-19,14220.888
3644,2017-12-20,14228.017
3645,2017-12-21,14260.924
3646,2017-12-22,14274.698
3647,2017-12-25,14274.316
3648,2017-12-26,14288.121
3649,2017-12-27,14288.362
3650,2017-12-28,14339.725
3651,2017-12-29,14393.549
3652,2018-01-01,14436.607
3653,2018-01-02,14429.742
3654,2018-01-03,14476.572
3655,2018-01-04,14436.964
3656,2018-01-05,14497.632
3657,2018-01-08,14503.973
3658,2018-01-09,14480.526
3659,2018-01-10,14427.220
3660,2018-01-11,14474.611
3661,2018-01-12,14527.839
3662,2018-01-15,14614.087
3663,2018-01-16,14677.498
3664,2018-01-17,14685.609
3665,2018-01-18,14668.838
3666,2018-01-19,14716.406
3667,2018-01-22,14708.102
3668,2018-01-23,14716.462
3669,2018-01-24,14740.878
3670,2018-01-25,14793.229
3671,2018-01-26,14780.022
3672,2018-01-29,14839.750
3673,2018-01-30,14826.938
3674,2018-01-31,14830.022
3675,2018-02-01,14806.542
3676,2018-02-02,14792.915
3677,2018-02-05,14705.784
3678,2018-02-06,14679.802
3679,2018-02-07,14704.400
3680,2018-02-08,14645.193
3681,2018-02-09,14624.410
3682,2018-02-12,14653.160
3683,2018-02-13,14687.151
3684,2018-02-14,14693.191
3685,2018-02-15,14756.354
3686,2018-02-16,14768.242
3687,2018-02-19,14744.979
3688,2018-02-20,14742.522
3689,2018-02-21,14721.109
3690,2018-02-22,14656.445
3691,2018-02-23,14685.461
3692,2018-02-26,14693.411
3693,2018-02-27,14703.788
3694,2018-02-28,14655.625
3695,2018-03-01,14622.600
3696,2018-03-02,14636.208
3697,2018-03-05,14616.507
3698,2018-03-06,14604.982
3699,2018-03-07,14630.181
3700,2018-03-08,14667.617
3701,2018-03-09,14646.742
3702,2018-03-12,14712.634
3703,2018-03-13,14717.670
3704,2018-03-14,14694.322
3705,2018-03-15,14708.259
3706,2018-03-16,14629.909
3707,2018-03-19,14575.344
3708,2018-03-20,14574.342
3709,2018-03-21,14565.528
3710,2018-03-22,14675.607
3711,2018-03-23,14613.936
3712,2018-03-26,14635.632
3713,2018-03-27,14678.967
3714,2018-03-28,14622.704
3715,2018-03-29,14596.126
3716,2018-03-30,14621.071
3717,2018-04-02,14618.040
3718,2018-04-03,14591.121
3719,2018-04-04,14633.168
3720,2018-04-05,14668.808
3721,2018-04-06,14623.724
3722,2018-04-09,14636.606
3723,2018-04-10,14652.767
3724,2018-04-11,14710.621
3725,2018-04-12,14711.638
3726,2018-04-13,14704.892
3727,2018-04-16,14719.267
3728,2018-04-17,14717.884
3729,2018-04-18,14712.787
3730,2018-04-19,14728.608
3731,2018-04-20,14674.055
3732,2018-04-23,14615.962
3733,2018-04-24,14564.341
3734,2018-04-25,14564.706
3735,2018-04-26,14522.900
3736,2018-04-27,14490.189
3737,2018-04-30,14510.594
3738,2018-05-01,14468.054
3739,2018-05-02,14406.613
3740,2018-05-03,14391.071
3741,2018-05-04,14433.831
3742,2018-05-07,14411.828
3743,2018-05-08,14403.329
3744,2018-05-09,14353.405
3745,2018-05-10,14344.038
3746,2018-05-11,14401.843
3747,2018-05-14,14431.550
3748,2018-05-15,14408.552
3749,2018-05-16,14355.418
3750,2018-05-17,14394.674
3751,2018-05-18,14377.762
3752,2018-05-21,14399.718
3753,2018-05-22,14442.958
3754,2018-05-23,14455.796
3755,2018-05-24,14427.652
3756,2018-05-25,14440.845
3757,2018-05-28,14419.899
3758,2018-05-29,14402.730
3759,2018-05-30,14350.733
3760,2018-05-31,14451.678
3761,2018-06-01,14462.224
3762,2018-06-04,14461.862
3763,2018-06-05,14510.918
3764,2018-06-06,14523.611
3765,2018-06-07,14551.508
3766,2018-06-08,14539.300
3767,2018-06-11,14524.653
3768,2018-06-12,14518.994
3769,2018-06-13,14497.819
3770,2018-06-14,14512.086
3771,2018-06-15,14389.368
3772,2018-06-18,14374.451
3773,2018-06-19,14369.650
3774,2018-06-20,14337.532
3775,2018-06-21,14318.783
3776,2018-06-22,14340.477
3777,2018-06-25,14394.881
3778,2018-06-26,14384.491
3779,2018-06-27,14357.848
3780,2018-06-28,14295.204
3781,2018-06-29,14297.134
3782,2018-07-02,14386.597
3783,2018-07-03,14322.430
3784,2018-07-04,14367.130
3785,2018-07-05,14373.504
3786,2018-07-06,14386.259
3787,2018-07-09,14441.508
3788,2018-07-10,14453.981
3789,2018-07-11,14413.215
3790,2018-07-12,14353.373
3791,2018-07-13,14360.892
3792,2018-07-16,14371.457
3793,2018-07-17,14397.953
3794,2018-07-18,14348.958
3795,2018-07-19,14369.197
3796,2018-07-20,14324.141
3797,2018-07-23,14438.179
3798,2018-07-24,14385.458
3799,2018-07-25,14416.855
3800,2018-07-26,14474.234
3801,2018-07-27,14401.239
3802,2018-07-30,14414.976
3803,2018-07-31,14452.118
3804,2018-08-01,14444.579
3805,2018-08-02,14434.168
3806,2018-08-03,14366.376
3807,2018-08-06,14379.268
3808,2018-08-07,14357.242
3809,2018-08-08,14378.428
3810,2018-08-09,14366.101
3811,2018-08-10,14298.218
3812,2018-08-13,14226.021
3813,2018-08-14,14224.627
3814,2018-08-15,14200.529
3815,2018-08-16,14186.823
3816,2018-08-17,14201.671
3817,2018-08-20,14259.968
3818,2018-08-21,14306.816
3819,2018-08-22,14381.667
3820,2018-08-23,14377.536
3821,2018-08-24,14292.822
3822,2018-08-27,14389.828
3823,2018-08-28,14412.849
3824,2018-08-29,14415.707
3825,2018-08-30,14459.336
3826,2018-08-31,14409.266
3827,2018-09-03,14338.565
3828,2018-09-04,14332.936
3829,2018-09-05,14283.357
3830,2018-09-06,14323.454
3831,2018-09-07,14324.132
3832,2018-09-10,14268.647
3833,2018-09-11,14274.230
3834,2018-09-12,14289.975
3835,2018-09-13,14354.919
3836,2018-09-14,14386.119
3837,2018-09-17,14336.776
3838,2018-09-18,14360.648
3839,2018-09-19,14426.671
3840,2018-09-20,14473.027
3841,2018-09-21,14533.932
3842,2018-09-24,14520.704
3843,2018-09-25,14491.136
3844,2018-09-26,14496.996
3845,2018-09-27,14498.178
3846,2018-09-28,14440.201
3847,2018-10-01,14464.806
3848,2018-10-02,14452.403
3849,2018-10-03,14418.998
3850,2018-10-04,14311.711
3851,2018-10-05,14313.033
3852,2018-10-08,14286.556
3853,2018-10-09,14297.481
3854,2018-10-10,14341.443
3855,2018-10-11,14313.378
3856,2018-10-12,14383.094
3857,2018-10-15,14357.573
3858,2018-10-16,14424.264
3859,2018-10-17,14428.618
3860,2018-10-18,14368.289
3861,2018-10-19,14343.023
3862,2018-10-22,14379.594
3863,2018-10-23,14337.881
3864,2018-10-24,14351.352
3865,2018-10-25,14301.684
3866,2018-10-26,14294.720
3867,2018-10-29,14307.015
3868,2018-10-30,14275.522
3869,2018-10-31,14272.945
3870,2018-11-01,14250.808
3871,2018-11-02,14405.046
3872,2018-11-05,14399.320
3873,2018-11-06,14408.537
3874,2018-11-07,14458.086
3875,2018-11-08,14477.429
3876,2018-11-09,14436.088
3877,2018-11-12,14394.222
3878,2018-11-13,14330.472
3879,2018-11-14,14406.575
3880,2018-11-15,14403.892
3881,2018-11-16,14408.127
3882,2018-11-19,14478.552
3883,2018-11-20,14500.775
3884,2018-11-21,14424.599
3885,2018-11-22,14458.151
3886,2018-11-23,14481.936
3887,2018-11-26,14437.402
3888,2018-11-27,14428.153
3889,2018-11-28,14405.756
3890,2018-11-29,14474.892
3891,2018-11-30,14468.152
3892,2018-12-03,14458.541
3893,2018-12-04,14464.928
3894,2018-12-05,14452.737
3895,2018-12-06,14427.924
3896,2018-12-07,14443.102
3897,2018-12-10,14449.427
3898,2018-12-11,14394.753
3899,2018-12-12,14365.367
3900,2018-12-13,14441.813
3901,2018-12-14,14445.782
3902,2018-12-17,14384.979
3903,2018-12-18,14413.702
3904,2018-12-19,14428.308
3905,2018-12-20,14396.895
3906,2018-12-21,14429.631
3907,2018-12-24,14351.687
3908,2018-12-25,14377.304
3909,2018-12-26,14383.287
3910,2018-12-27,14367.184
3911,2018-12-28,14364.918
3912,2018-12-31,14377.138
3913,2019-01-01,14518.948
3914,2019-01-02,14465.545
3915,2019-01-03,14407.570
3916,2019-01-04,14541.430
3917,2019-01-07,14637.407
3918,2019-01-08,14697.083
3919,2019-01-09,14691.459
3920,2019-01-10,14759.047
3921,2019-01-11,14719.857
3922,2019-01-14,14741.603
3923,2019-01-15,14753.410
3924,2019-01-16,14731.871
3925,2019-01-17,14706.481
3926,2019-01-18,14707.575
3927,2019-01-21,14670.490
3928,2019-01-22,14663.976
3929,2019-01-23,14664.724
3930,2019-01-24,14711.261
3931,2019-01-25,14677.658
3932,2019-01-28,14775.845
3933,2019-01-29,14769.839
3934,2019-01-30,14747.014
3935,2019-01-31,14815.817
3936,2019-02-01,14813.364
3937,2019-02-04,14799.429
3938,2019-02-05,14767.337
3939,2019-02-06,14749.607
3940,2019-02-07,14682.863
3941,2019-02-08,14661.919
3942,2019-02-11,14682.392
3943,2019-02-12,14627.947
3944,2019-02-13,14647.796
3945,2019-02-14,14624.786
3946,2019-02-15,14649.525
3947,2019-02-18,14690.162
3948,2019-02-19,14692.989
3949,2019-02-20,14748.233
3950,2019-02-21,14754.590
3951,2019-02-22,14724.097
3952,2019-02-25,14764.284
3953,2019-02-26,14777.454
3954,2019-02-27,14807.816
3955,2019-02-28,14791.450
3956,2019-03-01,14784.867
3957,2019-03-04,14765.888
3958,2019-03-05,14746.360
3959,2019-03-06,14701.322
3960,2019-03-07,14681.634
3961,2019-03-08,14614.007
3962,2019-03-11,14647.963
3963,2019-03-12,14673.545
3964,2019-03-13,14713.773
3965,2019-03-14,14776.976
3966,2019-03-15,14761.596
3967,2019-03-18,14773.885
3968,2019-03-19,14789.689
3969,2019-03-20,14810.010
3970,2019-03-21,14887.869
3971,2019-03-22,14842.726
3972,2019-03-25,14803.691
3973,2019-03-26,14834.034
3974,2019-03-27,14821.273
3975,2019-03-28,14779.905
3976,2019-03-29,14757.844
3977,2019-04-01,14776.827
3978,2019-04-02,14760.164
3979,2019-04-03,14750.083
3980,2019-04-04,14793.066
3981,2019-04-05,14758.147
3982,2019-04-08,14745.305
3983,2019-04-09,14776.975
3984,2019-04-10,14780.340
3985,2019-04-11,14789.581
3986,2019-04-12,14756.057
3987,2019-04-15,14797.987
3988,2019-04-16,14788.760
3989,2019-04-17,14748.539
3990,2019-04-18,14737.994
3991,2019-04-19,14675.382
3992,2019-04-22,14681.864
3993,2019-04-23,14668.969
3994,2019-04-24,14599.370
3995,2019-04-25,14596.007
3996,2019-04-26,14588.179
3997,2019-04-29,14601.218
3998,2019-04-30,14624.161
3999,2019-05-01,14629.628
4000,2019-05-02,14652.086
4001,2019-05-03,14623.985
4002,2019-05-06,14663.933
4003,2019-05-07,14656.120
4004,2019-05-08,14620.467
4005,2019-05-09,14610.481
4006,2019-05-10,14683.101
4007,2019-05-13,14752.193
4008,2019-05-14,14760.163
4009,2019-05-15,14735.204
4010,2019-05-16,14731.313
4011,2019-05-17,14694.317
4012,2019-05-20,14682.401
4013,2019-05-21,14699.378
4014,2019-05-22,14699.378
4015,2019-05-23,14662.111
4016,2019-05-24,14692.879
4017,2019-05-27,14740.070
4018,2019-05-28,14715.449
4019,2019-05-29,14687.320
4020,2019-05-30,14656.525
4021,2019-05-31,14649.565
4022,2019-06-03,14694.884
4023,2019-06-04,14758.592
4024,2019-06-05,14793.193
4025,2019-06-06,14775.504
4026,2019-06-07,14807.376
4027,2019-06-10,14849.853
4028,2019-06-11,14824.032
4029,2019-06-12,14849.152
4030,2019-06-13,14811.922
4031,2019-06-14,14800.917
4032,2019-06-17,14710.441
4033,2019-06-18,14647.793
4034,2019-06-19,14676.775
4035,2019-06-20,14781.523
4036,2019-06-21,14841.850
4037,2019-06-24,14891.798
4038,2019-06-25,14911.380
4039,2019-06-26,14885.820
4040,2019-06-27,14909.598
4041,2019-06-28,14913.265
4042,2019-07-01,14925.067
4043,2019-07-02,14848.170
4044,2019-07-03,14841.829
4045,2019-07-04,14840.612
4046,2019-07-05,14840.439
4047,2019-07-08,14771.623
4048,2019-07-09,14760.792
4049,2019-07-10,14693.006
4050,2019-07-11,14751.567
4051,2019-07-12,14769.504
4052,2019-07-15,14826.703
4053,2019-07-16,14792.614
4054,2019-07-17,14667.996
4055,2019-07-18,14694.779
4056,2019-07-19,14820.781
4057,2019-07-22,14786.517
4058,2019-07-23,14741.876
4059,2019-07-24,14699.427
4060,2019-07-25,14754.127
4061,2019-07-26,14715.818
4062,2019-07-29,14626.001
4063,2019-07-30,14442.571
4064,2019-07-31,14377.928
4065,2019-08-01,14367.609
4066,2019-08-02,14334.835
4067,2019-08-05,14370.086
4068,2019-08-06,14380.186
4069,2019-08-07,14393.256
4070,2019-08-08,14361.835
4071,2019-08-09,14363.072
4072,2019-08-12,14220.811
4073,2019-08-13,14287.009
4074,2019-08-14,14270.012
4075,2019-08-15,14265.010
4076,2019-08-16,14300.835
4077,2019-08-19,14380.773
4078,2019-08-20,14346.268
4079,2019-08-21,14382.296
4080,2019-08-22,14347.595
4081,2019-08-23,14484.612
4082,2019-08-26,14497.678
4083,2019-08-27,14451.621
4084,2019-08-28,14522.215
4085,2019-08-29,14447.563
4086,2019-08-30,14409.853
4087,2019-09-02,14349.468
4088,2019-09-03,14306.351
4089,2019-09-04,14326.590
4090,2019-09-05,14459.325
4091,2019-09-06,14541.596
4092,2019-09-09,14509.407
4093,2019-09-10,14564.075
4094,2019-09-11,14570.891
4095,2019-09-12,14543.212
4096,2019-09-13,14569.486
4097,2019-09-16,14684.277
4098,2019-09-17,14602.684
4099,2019-09-18,14676.491
4100,2019-09-19,14613.380
4101,2019-09-20,14623.664
4102,2019-09-23,14567.576
4103,2019-09-24,14565.520
4104,2019-09-25,14611.683
4105,2019-09-26,14500.017
4106,2019-09-27,14494.608
4107,2019-09-30,14479.271
4108,2019-10-01,14440.514
4109,2019-10-02,14443.265
4110,2019-10-03,14478.062
4111,2019-10-04,14526.129
4112,2019-10-07,14537.997
4113,2019-10-08,14494.312
4114,2019-10-09,14467.551
4115,2019-10-10,14468.888
4116,2019-10-11,14594.840
4117,2019-10-14,14607.694
4118,2019-10-15,14583.160
4119,2019-10-16,14564.889
4120,2019-10-17,14597.850
4121,2019-10-18,14750.502
4122,2019-10-21,14822.380
4123,2019-10-22,14863.120
4124,2019-10-23,14844.031
4125,2019-10-24,14858.798
4126,2019-10-25,14792.150
4127,2019-10-28,14748.313
4128,2019-10-29,14737.602
4129,2019-10-30,14733.883
4130,2019-10-31,14865.621
4131,2019-11-01,14880.544
4132,2019-11-04,14911.354
4133,2019-11-05,14861.174
4134,2019-11-06,14801.172
4135,2019-11-07,14783.103
4136,2019-11-08,14815.877
4137,2019-11-11,14737.419
4138,2019-11-12,14811.491
4139,2019-11-13,14779.178
4140,2019-11-14,14960.431
4141,2019-11-15,14943.053
4142,2019-11-18,14980.314
4143,2019-11-19,14982.711
4144,2019-11-20,15000.212
4145,2019-11-21,14978.408
4146,2019-11-22,14966.242
4147,2019-11-25,14931.575
4148,2019-11-26,14935.296
4149,2019-11-27,14943.542
4150,2019-11-28,14925.749
4151,2019-11-29,14932.592
4152,2019-12-02,14928.906
4153,2019-12-03,15058.528
4154,2019-12-04,15096.455
4155,2019-12-05,15121.804
4156,2019-12-06,15136.738
4157,2019-12-09,15098.422
4158,2019-12-10,15117.316
4159,2019-12-11,15142.118
4160,2019-12-12,15201.963
4161,2019-12-13,15260.523
4162,2019-12-16,15223.190
4163,2019-12-17,15234.116
4164,2019-12-18,15238.984
4165,2019-12-19,15227.809
4166,2019-12-20,15247.848
4167,2019-12-23,15206.189
4168,2019-12-24,15224.421
4169,2019-12-25,15222.305
4170,2019-12-26,15229.629
4171,2019-12-27,15240.024
4172,2019-12-30,15340.917
4173,2019-12-31,15379.846
4174,2020-01-01,15426.368
4175,2020-01-02,15418.692
4176,2020-01-03,15359.360
4177,2020-01-06,15327.566
4178,2020-01-07,15366.030
4179,2020-01-08,15304.371
4180,2020-01-09,15278.583
4181,2020-01-10,15261.107
4182,2020-01-13,15281.058
4183,2020-01-14,15291.705
4184,2020-01-15,15294.158
4185,2020-01-16,15324.089
4186,2020-01-17,15325.356
4187,2020-01-20,15275.658
4188,2020-01-21,15274.753
4189,2020-01-22,15259.536
4190,2020-01-23,15272.898
4191,2020-01-24,15234.699
4192,2020-01-27,15190.963
4193,2020-01-28,15183.040
4194,2020-01-29,15186.708
4195,2020-01-30,15178.760
4196,2020-01-31,15195.281
4197,2020-02-03,15277.770
4198,2020-02-04,15263.657
4199,2020-02-05,15243.297
4200,2020-02-06,15181.794
4201,2020-02-07,15154.878
4202,2020-02-10,15106.889
4203,2020-02-11,15069.442
4204,2020-02-12,15094.737
4205,2020-02-13,15112.417
4206,2020-02-14,15087.063
4207,2020-02-17,15088.088
4208,2020-02-18,15078.139
4209,2020-02-19,14995.285
4210,2020-02-20,14999.861
4211,2020-02-21,14917.751
4212,2020-02-24,14942.453
4213,2020-02-25,14973.986
4214,2020-02-26,14970.061
4215,2020-02-27,14931.458
4216,2020-02-28,15036.996
4217,2020-03-02,14976.003
4218,2020-03-03,15081.936
4219,2020-03-04,15091.297
4220,2020-03-05,15165.041
4221,2020-03-06,15196.532
4222,2020-03-09,15236.200
4223,2020-03-10,15230.806
4224,2020-03-11,15101.643
4225,2020-03-12,15074.319
4226,2020-03-13,14802.435
4227,2020-03-16,14735.644
4228,2020-03-17,14620.928
4229,2020-03-18,14397.436
4230,2020-03-19,14031.094
4231,2020-03-20,13856.483
4232,2020-03-23,13885.462
4233,2020-03-24,13998.481
4234,2020-03-25,14151.120
4235,2020-03-26,14191.888
4236,2020-03-27,14516.715
4237,2020-03-30,14685.653
4238,2020-03-31,14581.473
4239,2020-04-01,14566.523
4240,2020-04-02,14497.281
4241,2020-04-03,14452.217
4242,2020-04-06,14313.724
4243,2020-04-07,14451.735
4244,2020-04-08,14542.016
4245,2020-04-09,14613.987
4246,2020-04-10,14724.360
4247,2020-04-13,14731.533
4248,2020-04-14,14807.864
4249,2020-04-15,14856.474
4250,2020-04-16,14671.362
4251,2020-04-17,14692.085
4252,2020-04-20,14692.278
4253,2020-04-21,14681.304
4254,2020-04-22,14569.442
4255,2020-04-23,14546.758
4256,2020-04-24,14645.066
4257,2020-04-27,14663.894
4258,2020-04-28,14717.460
4259,2020-04-29,14772.213
4260,2020-04-30,14864.390
4261,2020-05-01,14886.256
4262,2020-05-04,14742.276
4263,2020-05-05,14755.827
4264,2020-05-06,14745.811
4265,2020-05-07,14637.669
4266,2020-05-08,14770.565
4267,2020-05-11,14824.548
4268,2020-05-12,14724.920
4269,2020-05-13,14693.103
4270,2020-05-14,14636.348
4271,2020-05-15,14651.500
4272,2020-05-18,14550.547
4273,2020-05-19,14719.762
4274,2020-05-20,14769.072
4275,2020-05-21,14828.303
4276,2020-05-22,14787.861
4277,2020-05-25,14739.983
4278,2020-05-26,14747.662
4279,2020-05-27,14920.687
4280,2020-05-28,14912.223
4281,2020-05-29,14952.774
4282,2020-06-01,14972.599
4283,2020-06-02,15121.095
4284,2020-06-03,15268.092
4285,2020-06-04,15305.900
4286,2020-06-05,15344.963
4287,2020-06-08,15491.981
4288,2020-06-09,15504.352
4289,2020-06-10,15474.049
4290,2020-06-11,15472.774
4291,2020-06-12,15299.818
4292,2020-06-15,15275.730
4293,2020-06-16,15432.051
4294,2020-06-17,15398.844
4295,2020-06-18,15358.733
4296,2020-06-19,15287.698
4297,2020-06-22,15224.580
4298,2020-06-23,15405.306
4299,2020-06-24,15396.952
4300,2020-06-25,15270.586
4301,2020-06-26,15300.199
4302,2020-06-29,15240.978
4303,2020-06-30,15242.413
4304,2020-07-01,15324.345
4305,2020-07-02,15371.336
4306,2020-07-03,15385.675
4307,2020-07-06,15403.171
4308,2020-07-07,15421.506
4309,2020-07-08,15413.706
4310,2020-07-09,15506.484
4311,2020-07-10,15465.489
4312,2020-07-13,15469.050
4313,2020-07-14,15415.718
4314,2020-07-15,15432.828
4315,2020-07-16,15498.849
4316,2020-07-17,15444.046
4317,2020-07-20,15448.475
4318,2020-07-21,15532.339
4319,2020-07-22,15619.423
4320,2020-07-23,15636.759
4321,2020-07-24,15644.988
4322,2020-07-27,15677.423
4323,2020-07-28,15780.664
4324,2020-07-29,15733.628
4325,2020-07-30,15778.015
4326,2020-07-31,15696.471
4327,2020-08-03,15714.225
4328,2020-08-04,15717.682
4329,2020-08-05,15833.272
4330,2020-08-06,15869.160
4331,2020-08-07,15854.648
4332,2020-08-10,15766.445
4333,2020-08-11,15804.856
4334,2020-08-12,15829.303
4335,2020-08-13,15880.558
4336,2020-08-14,15874.092
4337,2020-08-17,15880.879
4338,2020-08-18,15908.000
4339,2020-08-19,16012.212
4340,2020-08-20,15912.166
4341,2020-08-21,15946.871
4342,2020-08-24,15906.136
4343,2020-08-25,15885.505
4344,2020-08-26,15946.438
4345,2020-08-27,16029.173
4346,2020-08-28,16042.814
4347,2020-08-31,16170.621
4348,2020-09-01,16188.704
4349,2020-09-02,16203.291
4350,2020-09-03,16180.956
4351,2020-09-04,16079.029
4352,2020-09-07,16121.276
4353,2020-09-08,16087.280
4354,2020-09-09,15939.957
4355,2020-09-10,16037.088
4356,2020-09-11,15954.783
4357,2020-09-14,15952.859
4358,2020-09-15,15987.018
4359,2020-09-16,16004.414
4360,2020-09-17,16043.168
4361,2020-09-18,16080.758
4362,2020-09-21,16038.666
4363,2020-09-22,15913.114
4364,2020-09-23,15914.985
4365,2020-09-24,15846.807
4366,2020-09-25,15890.372
4367,2020-09-28,15858.631
4368,2020-09-29,15885.560
4369,2020-09-30,15854.145
4370,2020-10-01,15947.289
4371,2020-10-02,15972.762
4372,2020-10-05,15964.485
4373,2020-10-06,16005.817
4374,2020-10-07,15927.720
4375,2020-10-08,16003.614
4376,2020-10-09,16077.423
4377,2020-10-12,16173.403
4378,2020-10-13,16178.503
4379,2020-10-14,16125.332
4380,2020-10-15,16136.178
4381,2020-10-16,16040.206
4382,2020-10-19,16089.116
4383,2020-10-20,16074.969
4384,2020-10-21,16107.409
4385,2020-10-22,16197.826
4386,2020-10-23,16212.958
4387,2020-10-26,16213.046
4388,2020-10-27,16170.073
4389,2020-10-28,16189.295
4390,2020-10-29,16079.042
4391,2020-10-30,16072.952
4392,2020-11-02,16009.898
4393,2020-11-03,16187.305
4394,2020-11-04,16374.504
4395,2020-11-05,16311.172
4396,2020-11-06,16437.278
4397,2020-11-09,16494.378
4398,2020-11-10,16505.678
4399,2020-11-11,16520.439
4400,2020-11-12,16528.488
4401,2020-11-13,16448.712
4402,2020-11-16,16504.687
4403,2020-11-17,16547.995
4404,2020-11-18,16530.547
4405,2020-11-19,16548.791
4406,2020-11-20,16531.454
4407,2020-11-23,16572.185
4408,2020-11-24,16569.607
4409,2020-11-25,16649.168
4410,2020-11-26,16654.009
4411,2020-11-27,16636.673
4412,2020-11-30,16668.622
4413,2020-12-01,16646.339
4414,2020-12-02,16704.436
4415,2020-12-03,16716.198
4416,2020-12-04,16767.303
4417,2020-12-07,16783.250
4418,2020-12-08,16753.793
4419,2020-12-09,16749.475
4420,2020-12-10,16758.799
4421,2020-12-11,16816.002
4422,2020-12-14,16830.378
4423,2020-12-15,16826.869
4424,2020-12-16,16888.451
4425,2020-12-17,16906.105
4426,2020-12-18,16951.552
4427,2020-12-21,16887.167
4428,2020-12-22,16880.461
4429,2020-12-23,16843.593
4430,2020-12-24,16901.795
4431,2020-12-25,16924.006
4432,2020-12-28,16932.943
4433,2020-12-29,16907.520
4434,2020-12-30,16931.490
4435,2020-12-31,17021.527
4436,2021-01-01,17182.978
4437,2021-01-04,17190.531
4438,2021-01-05,17141.455
4439,2021-01-06,17236.959
4440,2021-01-07,17260.760
4441,2021-01-08,17230.246
4442,2021-01-11,17184.476
4443,2021-01-12,17169.604
4444,2021-01-13,17251.092
4445,2021-01-14,17243.702
4446,2021-01-15,17276.486
4447,2021-01-18,17202.021
4448,2021-01-19,17207.726
4449,2021-01-20,17239.295
4450,2021-01-21,17288.122
4451,2021-01-22,17297.382
4452,2021-01-25,17259.486
4453,2021-01-26,17255.450
4454,2021-01-27,17290.427
4455,2021-01-28,17217.818
4456,2021-01-29,17229.803
4457,2021-02-01,17218.958
4458,2021-02-02,17209.243
4459,2021-02-03,17217.040
4460,2021-02-04,17227.549
4461,2021-02-05,17205.012
4462,2021-02-08,17276.232
4463,2021-02-09,17298.424
4464,2021-02-10,17335.952
4465,2021-02-11,17330.598
4466,2021-02-12,17341.395
4467,2021-02-15,17354.159
4468,2021-02-16,17379.215
4469,2021-02-17,17342.024
4470,2021-02-18,17354.261
4471,2021-02-19,17371.210
4472,2021-02-22,17445.071
4473,2021-02-23,17453.974
4474,2021-02-24,17454.311
4475,2021-02-25,17456.804
4476,2021-02-26,17436.394
4477,2021-03-01,17387.230
4478,2021-03-02,17386.091
4479,2021-03-03,17405.287
4480,2021-03-04,17358.230
4481,2021-03-05,17283.771
4482,2021-03-08,17278.257
4483,2021-03-09,17208.372
4484,2021-03-10,17295.906
4485,2021-03-11,17295.231
4486,2021-03-12,17361.858
4487,2021-03-15,17316.620
4488,2021-03-16,17321.495
4489,2021-03-17,17336.180
4490,2021-03-18,17391.192
4491,2021-03-19,17331.811
4492,2021-03-22,17296.161
4493,2021-03-23,17365.543
4494,2021-03-24,17224.338
4495,2021-03-25,17197.730
4496,2021-03-26,17172.201
4497,2021-03-29,17193.814
4498,2021-03-30,17199.867
4499,2021-03-31,17155.464
4500,2021-04-01,17138.062
4501,2021-04-02,17182.772
4502,2021-04-05,17183.066
4503,2021-04-06,17261.048
4504,2021-04-07,17307.494
4505,2021-04-08,17283.791
4506,2021-04-09,17349.030
4507,2021-04-12,17323.475
4508,2021-04-13,17342.250
4509,2021-04-14,17375.517
4510,2021-04-15,17425.147
4511,2021-04-16,17443.272
4512,2021-04-19,17437.907
4513,2021-04-20,17528.812
4514,2021-04-21,17490.229
4515,2021-04-22,17524.832
4516,2021-04-23,17490.658
4517,2021-04-26,17539.061
4518,2021-04-27,17575.619
4519,2021-04-28,17568.671
4520,2021-04-29,17624.461
4521,2021-04-30,17611.078
4522,2021-05-03,17545.796
4523,2021-05-04,17590.080
4524,2021-05-05,17555.094
4525,2021-05-06,17578.360
4526,2021-05-07,17626.584
4527,2021-05-10,17720.697
4528,2021-05-11,17709.617
4529,2021-05-12,17705.595
4530,2021-05-13,17641.997
4531,2021-05-14,17647.521
4532,2021-05-17,17695.817
4533,2021-05-18,17690.586
4534,2021-05-19,17705.185
4535,2021-05-20,17664.934
4536,2021-05-21,17711.682
4537,2021-05-24,17688.354
4538,2021-05-25,17703.475
4539,2021-05-26,17705.032
4540,2021-05-27,17696.168
4541,2021-05-28,17697.932
4542,2021-05-31,17676.184
4543,2021-06-01,17701.752
4544,2021-06-02,17710.285
4545,2021-06-03,17702.243
